BEGIN;
BEGIN
select
	s_name,
	s_address
from
	supplier,
	nation
where
	s_suppkey in (
		select
			ps_suppkey
		from
			partsupp
		where
			ps_partkey in (
				select
					p_partkey
				from
					part
				where
					p_name like 'indian%'
			)
			and ps_availqty > (
				select
					0.5 * sum(l_quantity)
				from
					lineitem
				where
					l_partkey = ps_partkey
					and l_suppkey = ps_suppkey
					and l_shipdate >= '1995-01-01'
					and l_shipdate < cast(date '1995-01-01' + interval '1 year' as date)
			)
	)
	and s_nationkey = n_nationkey
	and n_name = 'ALGERIA'
order by
	s_name;
          s_name           |                s_address                 
---------------------------+------------------------------------------
 Supplier#000000024        | C4nPvLrVmKPPabFCj
 Supplier#000000118        | BYtvNtFpQAHHoBFWF
 Supplier#000000261        | vUT2UDI,GAqIA
 Supplier#000000370        | yyNSJAG9UXcWit4SeMkEIrNcdVq5
 Supplier#000000425        | a KnEGf,bqEnGd2Wd9Tl
 Supplier#000000491        | mTbDcJHQ7d
 Supplier#000000683        | W0rFJpyes6atCIuwAmktnK
 Supplier#000000696        | hWvK 9N1EQX0kjEI
 Supplier#000000701        | ijyXEKJPjoVzpXY9g
 Supplier#000000707        | gIbGXDVlfL3Zl4dmtnAKrnoO
 Supplier#000000983        | XOYb xohl2j0U7wTTUaT4F6DShKfH4Hv3p,hnP 
 Supplier#000001009        | ,1Dpa8mtvfnGrje4
 Supplier#000001097        | 1FeaDqTTemSqxWvrsh58K3YCwiG
 Supplier#000001146        | UKWRbMRr47499Kta
 Supplier#000001180        | CUYcEIZwjc4JJUofc1sw6OLXtwzRN,N yk3,9C
 Supplier#000001191        | bRGVgPurgzrGQwKlqrLojLtJlzON7tN YJ
 Supplier#000001203        | jHCBBvYw1DqzKRAV7T1bGz
 Supplier#000001206        | pFMSZD5MiEv
 Supplier#000001277        | o1TrsGXKksJOyWcY
 Supplier#000001326        | bRQddxqzSIWF7QnfmlMZDV1tdHR
 Supplier#000001342        | PLHRQAf4AK okYJGKWODElzeupU4y,ijWOd0Q2q,
 Supplier#000001362        | 3l5jqvUos9Zbu
 Supplier#000001407        | WK03co4CUF2cG2,hv rnQ
 Supplier#000001422        | J48g9qobTEuBQPvZa6DH3TEHlL1VD11xtutv36pF
 Supplier#000001493        | MEIytTTK27Z1YIyJ4fRh3FsLUJEzQxaM
 Supplier#000001496        | E4P0XwvHFUx,3aWTAqufAMepX
 Supplier#000001592        | R7WTSZx6J5eE0QdCP6Xrvwuz
 Supplier#000001698        | KID8KLG,W4NdRgCrfqdUeF5BLX
 Supplier#000001720        | ZTDR6fE4HR3fDSKs
 Supplier#000001788        | Wy6v5VWVKFLg9u
 Supplier#000001800        | nP5LrFUS7NQ 3EMzUUEk
 Supplier#000001804        | EC02jKzDLPiMYFfQan3sgn
 Supplier#000001836        | kWStfDtS9Jub24xxLeoFtVzb1Ok9434wN
 Supplier#000001859        | 9XjnGaQlQR,Z
 Supplier#000001887        | 7Z75U5i7LLuXp8GbXjlH41sCgWsnJ 0iGgcSj2mK
 Supplier#000001920        | esB5ZkpVMLGLau3JHKrCEM
 Supplier#000001973        | BVI,FMyON2jPHYGbYm4oN1pDw8Mx4fc4D,
 Supplier#000002072        | XBBFJ0OV0RxLBgG ,dNl
 Supplier#000002099        | xpHU3PIuVz5UfoiaKiQtIxqbmln5zf
 Supplier#000002131        | TWm8VNv3,DhkeK6A3Dorsu2,v564zzHgn8
 Supplier#000002239        | NL9w9GFCzq6N
 Supplier#000002258        | bXE2ygKSjCOsmijmUy5TbL
 Supplier#000002314        | iU5DZSv3 i04wiV,cTxg0joJLG5AJzVxMdtHW
 Supplier#000002445        | gVkPmZC9v7zjro
 Supplier#000002447        | GTnNYGvzuSr0gWTE
 Supplier#000002601        | O,xUQnlTenpSKG4f9SBXcWpr1Yb
 Supplier#000002767        | TH8T96SZPPsJOC5
 Supplier#000002842        |  yi51SqL7kw7sX0
 Supplier#000002854        | mSmLzuTu4LjFX9EJP6pOTZWe6kFTEX2wIu
 Supplier#000002962        | gRQXWtrUwB6Al99PmX1O
 Supplier#000003096        | ,ZraWb5SVMxGHmoNlmKLSqKjyC Q9JSlujpQbW49
 Supplier#000003132        | pfNmYxAAzFPdszCzw
 Supplier#000003154        | SHkGms7d9bD
 Supplier#000003162        | ELupM21SsqcCJOgwvOl0V9j5uulbE13R
 Supplier#000003180        | g2Iz,zOC7UWqfB0ARyrVQvDtnQ0WQ
 Supplier#000003278        | e2IO3KGtSZl18kn2rh6BNMe9U7LL7CW7CjCj
 Supplier#000003292        | rdZxuvAOnGA5TGTgAZlaor Ah7pd1xqVUz4V7nYL
 Supplier#000003293        | filufiVzCBVot7vAwPRvCimnQ
 Supplier#000003316        | MAiM69JS8VuMQw
 Supplier#000003339        | LF3PWGqfKzWkyUa1AyAb5Z rK4ME9ONOgSGSy
 Supplier#000003402        | t4ZC5Wz1t3srX4WG87pfcINwblWPzgu
 Supplier#000003506        | kJoSJKvCYigjYeOhM74tpsnkAdKto7u7jEE8B
 Supplier#000003647        | XZ4XX,PE05ojnDJHs
 Supplier#000003699        | yb8xEBvbGVfElnxjzZPSxZ mUbWq8oWOCmbErLLx
 Supplier#000003718        | VPtTYIzJwSIEvyOSe0BCtrY6I
 Supplier#000003786        | 71J09axxPr W6eZ
 Supplier#000003824        | m7fIwVues7ktkv5aSrQz1BJCAcnZXzNm
 Supplier#000003853        | ,XhDB3dz2sL1PFx2BR4NnSVsoA sBiqj8pJKHvj9
 Supplier#000003931        | dkqDyoyHmywcP9RkjZEbwVYCWetbPX01
 Supplier#000004002        | MbWjR,serF9TsLjrAnK
 Supplier#000004078        | eem4mxDJCf be7a5EVsJ3XTGGae
 Supplier#000004120        | N42zLM6QQ,zI3dh1vF9XJSROd4Fwe
 Supplier#000004259        | GozazL5xiDkcFKmg04MYTxri
 Supplier#000004287        | jxPJkPGiyju9JoiI7SZpsH
 Supplier#000004357        | uzdO3uspHY 53emWnBc3eaiMxexRnlN8
 Supplier#000004520        | Gzt3 AP,69
 Supplier#000004620        | z,Qym,C,goAXpPmM0L9s1Slv4
